id,summary
333914644,"성매매 후기 사이트에 올라온 후기들, 성매매 업소에서는 성매매업소는 물론 업소 홍보, 업소 단속 정보 등이 공유되고 있어, 온라인 쇼핑몰에서 상품을 구매하고 있는 한 남성을 비롯한 성매매 후기 사이트에 올라온 후기들에는 죄책감을 찾아볼 수 없는 실정이다."
333914645,"대전 5개 자치구 중 대덕구만 주택공급이 1채도 이뤄지지 않아 부동산 시장이 얼어붙었는데, 이는 생활편의시설 부족에 따른 것으로 원인을 찾고 있다."
333915059,대전 구봉지구에 산림전문인력을 양성하는 산림복지종합교육센터가 들어서면 산림기관들이 밀집한 대전에 산림복지 전문인력을 양성하는 산림복지종합교육센터가 들어서면 대전은 산림산업 메카로 부상할 전망이다.
333915061,최근 발생한 대전지역 첫 홍역 환자의 격리 조치가 해제됐지만 홍역 잠복기가 최대 20여 일이어서 확산 방지를 위해 당분간 격리 조치를 유지할 예정이다.
333915063,"대전 유성소방서 장윤식 소방위는 12일 구급차 안에서 분만유도 중이던 분만유도 중이던 양수가 터지는 바람에 아이가 건강이 나빠진 것에 대해 유감을 표하고, 소방대원으로서 당연한 일을 했을 뿐이지만 산모와 아기를 위해 최선을 다했다고 말했다."
333915069,"충북 테크노밸트의 제천 글로벌 천연물 원료제조거점시설은 충북 제천시 제2바이오밸리로에 위치하고 있으며, 12일에 제천시와 함께 천연물산업을 지역전략산업으로 육성하기 위해 총 사업비 181억 원을 들여 구축된 국내 유일의 천연물 거점시설로, 품질분석실, 기술인력 등 인프라도 갖추고 있어 원료생산지원 활동을 진행할 계획이다."
333921936,인천 특별사법경찰단은 설 명절을 앞두고 명절 성수 식품의 원산지를 거짓으로 표기하는 등 불법 영업행위를 한 12곳을 적발했다.
333923205,"대구시는 올 상반기 특정 분야 전문가를 초빙해 특별교육을 진행하는 트렌드, 생활법치, 문화예술을 주제로 한 특별교육을 실시하며, 해당 분야 전문가들을 초빙해 강연도 진행한다. "
333923431,BNK금융그룹은 지난해 당기순이익 5021억 원을 달성해 전년 대비 24.6% 늘어났으며 이는 대손비용 증가와 순이자마진(NIM) 하락 등에 따른 결과라고 분석했다.
333923448,"부산지역 아파트 입주 물량이 13년 만에 가장 많은 것으로 집계되어 잔금을 치르지만 최근 아파트 거래가 뚝 끊긴 상태라, 잔금을 미루기 위해 전세로 내놓을 수밖에 없어 잔금을 마련하기 위해 입주자는 기존 아파트 가격을 대폭 낮춰 급매하거나 전세 계약을 하는 등의 잔금 대란 조짐이 나타나고 있다."
333923478,난형난제의 동생 허훈이 13일 원주 DB와의 경기에서 프로농구판에서 생애 첫 프로무대를 맞이할 것으로 보인다.
333923483,"화승이 법원에 기업회생절차 개시 신청을 한 가운데, 화승이 부산에 주소지를 둔 업체를 최소 14곳이라고 발표했다."
333923489,부산시와 지역 경제계가 지역경제 활성화와 혁신 성장 방안에 뜻을 모으기로 하였으며 지역 현안은 물론 2030년 세계 엑스포 유치와 공공기관 지방 이전 등 경제 활성화에 힘을 모으기로 했다.
333923647,한국당 심·안·상수·상수·홍준표 의원이 12일 불출마를 선언함에 따라 ‘빅3'의 한 축이었던 황 전 총리가 오세훈 전 서울시장과 김진태 의원의 3자 대결을 치르게 되어 ‘반쪽 전대’란 비판을 피하기 어려워 보인다.
333923678,12일 한국거래소 대구사무소에 따르면 지난달 대구·경북지역 상장법인의 시가총액은 55조7천147억 원으로 전월 대비 증가하여 55조7천147억 원에 달했다.
333933694,인천시교육청이 3·1운동 100주년을 기리고자 러시아 연해주 고려인민족문화자치회와 함께 3천만원의 예산을 투입하여 올해 3월 1일부터 4월 30일까지 계기교육 주간인 3월 1일부터 4월 30일까지 초등학생 30명을 대상으로 '어린이 백범학교'를 운영한다.
333933761,"국토교통부는 인천발 KTX와 경부고속선 연결 구간의 완공 시기를 늦출 예정이지만, 업계 관계자는 완공 시기가 늦춰질 것으로 보여 완공시기가 늦춰질 것을 우려하고 있다."
333934618,경기도의회 성수석 부위원장은 12일 도의회 제333회 임시회 제1차 본회의 5분 자유발언에서 수도권 규제가 불합리하다며 수도권 규제를 비판 했다.
333934623,"김용성 경기도의원이 12일 도의회 제333회 임시회 제1차 본회의에서 5분 자유발언을 통해 체육계의 폭력ᆞ성폭행 근절을 위해 전수조사등 대책 마련을 경기도에 요청했으며, 성폭력 문제는 조사과정에서 증거인멸과 2차 피해가 발생할 가능성이 커 경기도의 신속한 조치가 필요하다."
333934632,교육부 감사 결과 인천대학교가 공동기기원 등 7개 기관이 총 16명의 정규직원을 기간제법으로 임의 채용하였는데 이는 인사시스템의 부실로 밝혀졌으며 인천대 총 이사장은 징계 청원을 신청할 예정이라고 밝혔다.
333934641,수원시내 택시 호출 서비스 어플리케이션 '티원택시'를 출시한 택시업계는 12일 카카오 앱에 대항하기 위해 스타트업 기업 '티원모빌리티'와 협업해 만든 택시호출 서비스 어플리케이션 '티원택시'를 정식 출시했다.
333934645,인천 옹진군 백령도에 있는 육군 항공대 땅속 배관에서 기름이 유출됐으나 이에 대한 원인 규명을 하지 못하고 있다.
333934646,"12일 국토교통부가 발표한 2019년 표준지공시지가에 따르면 인천지역 표준지평가는 전년대비 3.87% 상승했으며, 재산세와 종합부동산세 등 각종 부동산 조세를 산출하는데 활용되고 있다."
333936256,"국토교통부가 선정한 전국 50만 필지의 표준지공시지가가 수성알파시티 조성완료, 두대동 공원구역내 개발사업 예정과 함께 재건축사업의 활성화로 분석되는 가운데 대구가 12.05%나 오르면서 12번째 경북이 됐다."
333936542,대구시 동산도서관은 1537년 명나라 사신의 일행으로 명나라 사신의 사행록인 '천사일로일리'를 보고 문화재로서의 가치가 높다고 판단하여 대구시의 유형문화재로 지정하였다.
333941473,"자유한국당이 추천한 5·18 민주화운동 진상규명조사위원 후보 중 2명의 임명을 청와대가 거부한 것에 대해 더불어민주당, 평화당, 자유한국당은 모두 환영의 뜻을 밝혔으나 한국당은 강력하게 반발했다. "
333941497,조선대 LINC+사업단(단장 김춘성)은 오는 14일 김대중컨벤션센터 다목적홀에서 4차 산업혁명 시대에 부합하는 산학협력 방향 제시와 우수성과 등을 공유하기 위해  ‘2019 조선대학교 산학협력 CONTACT DAY’를 개최한다.
333941507,"한국농수산식품유통공사는 12일 급성장을 보이는 아세안 농식품 시장 진출을 위해 ""2019 신남방 수출확대 전략회의'를 열고 2020년 아세안 수출 수출 30억 달러, 전체 농식품 수출 비중의 25%를 달성하기 위한 수출 전략을 발표했다."
333941607,문화체육관광부와 한국콘텐츠진흥원은 16만 명의 한류 팬 층을 가지고 있는 멕시코의 주요 도시이자 대한무역투자진흥공사(이하 한콘)에서 한류 팬 층을 가지고 있는  28일과 29일에 멕시코시티에서 '2019 멕시코 K-콘텐츠 엑스포'를 성황리에 진행했다.
333943627,"지난 11일 방송된 최민수♥강주은 부부의 등장에 SBS '동상이몽' 시청률이 수직상승, 주요 광고 관계자들의 중요 지표인 '2049 타깃 시청률'은 3.2%로 상승했다."
333943709,윤창호법이 시행된지 얼마 안되어 뮤지컬 배우 손승원이 음주운전을 하다가 적발돼 구속되었다.
333943711,"서울지방경찰청 사이버수사대는 출판사 프리랜서 작가이자, 불륜설과 관련한 지라시 유포를 위해 불법정보를 재전송하는 재전송수수자를 비롯해, 정보통신망법상 단순유포자라 하더라도, 재전송수수자 중에는 명예훼손 및 모욕죄로 입건할 방침이라고 밝혔다."
333969240,"부산시(시장 오거돈)는 NH농협은행·굿네이버스와 함께 취약계층 결식 우려 아동에게 균형 잡힌 식사를 제공하기 위한 좋은이웃가게 급식가맹점 500호 추가 확대를 계획하여 홍보 영상을 적극적으로 활용하고, 향후 급식가맹점이 많이 늘어나길 바란다고 전했다."
333988912,토트넘과 도르트문트의 2018-2019 유럽축구연맹 챔피언스리그 16강 1차전을 앞두고 손흥민에 대한 기대감이 커지고 있다.
333989096,재규어 랜드로버코리아는 5년 보증 무상 보증 무상 지원과 5년 서비스 플랜을 제공하는데  ‘재규어 랜드로버 토탈 케어’ 서비스를 실시하여 고객이 보다 오래 서비스를 받을 수 있도록 하였다.
333989105,KEB하나은행이 블록체인 사업관련 46개 특허 출원한 데 이어 블록체인 비즈니스모델의 특허 출원을 마쳤다고 13일 밝혔다.
333990318,"강은희 대구시교육감에게 당선무효형인 벌금 200만원이 선고되었고, 검찰은 공소 제 제 제 제 제 피 에기소 할 방침인 것으로 드러났다."
333990488,"한국소비원은 2018년 한 해 동안 유럽, 북미 등에서 리콜된 132개 제품을 모니터링하여 통신판매중개업자 정례협의체를 통해 판매차단·무상수리 등 조치를 취하도록 판매촉진 및 온라인 유통사 재유통 시  시정조치를 하는 등 리콜 제품을 구매하지 않도록 당부했다."
333990700,"보령시는 농업인들의 편의를 위해 농업경영체 등록 및 직불금 신청을 읍·면·동사무소 또는 농산품품질관리원에 한번 방문으로 처리할 수 있도록 하는 공동 접수를 19일부터 3월 26일까지 시행하고 쌀소득보전직불제는 1998년 1월 1일부터 2000년 12월 31일까지 밭농업에 이용된 농지가 대상이며, 직불금은 ha당 60만 원이고, 조건불리지역 직불제는 지목에 상관없이 밭농업직불금은 농지소재지 읍·면·동사무소에 신청해야 한다."
334005297,"수협중앙회는 어선사고의 신속한 처리를 위해 어선용 블랙박스 설치 시범사업을 진행하며, 이와 더불어 조업 정보 알리미 앱 기능 확대를 통해 조업 안전성을 확보하기 위해 노력하고 있다."
334006329,영동군은 노지 재배와 높은 가격 때문에 경쟁력이 떨어지는 복숭아 산업을 육성하기 위해 '복숭아 국내육성 우수품종 보급 사업'을 추진할 계획이다. 
334021280,"전해철 의원이 13일 국민의 보이스피싱 피해 방지를 위한 ‘전자금융거래법 개정안’과 ‘전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 개정안’을 대표발의했다고 밝혔는데, 전 의원은 지능화되고 있는 보이스피싱 범죄에 대한 심각성을 제기하며, 법안이 통과된다면 보이스피싱 범죄자의 전자금융거래 제한 강화, 범죄자 중 범죄자가 있는 경우 거래내역, 채권소멸 절차, 피해자의 신용정보 및 신용 회복절차 등이 이루어질 것으로 전망했다."
334024206,창원시와 창원시 안전의 선행 프로젝트의 일환으로 손을 잡은 사단법인 하이트진로도 협약 체결식을 갖고 소주 ‘1원의 기적’ 판매 수익금 500만 원을 기부하기로 했다.
334024368,한진중공업은 필리핀 수빅조선소 기업 회생 절차에 따라 2018년도 연결 재무제표 흑자 전환하였고 재무구조가 개선되면 한진중공업은 클린 컴퍼니로 도약하는 계기가 될 것이라고 밝혔다.
334025863,"최근 음식에 대한 대중의 관심이 높아지자 1인 가구와 맞벌이, 학교 급식이 보편화되면서 집에서 요리를 해 먹는 행위가 하나의 트렌드로 자리잡아 미식에 대한 관심이 고조되고 있다."
334042226,"한국금융투자협회가 신입사원에게 건전한 윤리관을 확립하기 위해 13일 불스홀에서 '금융투자업계 신입사원 금융윤리 강좌'를 개최하여 건전한 윤리의식을 주제로 한 발표, 윤리적 내용으로 신입사원 200여 명이 참석한 가운데 강의를 진행했다."
334042531,"‘원조 컬스데이’ 경기도청 여자 컬링팀이 13일 충북 진천선수촌에서 개최된 제100회 전국동계체육대회에서 ‘팀 킴’ 경북체육회를 7대6, 1점차로 누르고 대회 2연패를 달성해 2년 연속 정상에 올랐다."
334042538,부천시는 문화산업 기업의 콘텐츠개발과 홍보마케팅에 필요한 사업비 총 3억8천340만 원을 지원받은 관내 문화콘텐츠 기업 9곳과 업무협약을 체결하고 문화산업 기업의 콘텐츠개발과 홍보마케팅에 필요한 사업비 총 3억8천340만 원을 지원하기로 했다.
334046126," 신인감독 진선규가 감독 박정민과 박정민의 팬을 언급하고, 좋은 작품에 참여하게 돼 감사하다고 전했다."
334046130,(사진=버클리파튼 트위터) 미국 언론은 방탄소년단이 춤을 추며 그들의 무대를 진정으로 즐기는 모습을 담은 영상을 공개했으며 한 언론은 돌리 파튼의 마음마저 훔친 것이 아니냐며 방탄소년단에게 돌리 파튼의 무대를 제안하는 듯한 트위터를 올려 화제가 되고 있다.
334047630,"충남도는 13일 도청 문예회관에서 '더 행복한 충남경제발전전략' 선포식을 갖고 새롭게 수립한 지역 균형발전과 선순환 경제 생태계 조성을 위한 경제전략을 발표했으며, 충남경제발전전략의 5대 목표는 혁신, 균형성장, 풍요로운 공동체이며, 4차 산업혁명 기반 지역혁신 생태계 조성 등 10대 추진전략을 발표했다."
334047642,강은희 대구시교육감이 당선 무효형에 해당하는 벌금 200만원을 선고받자 대구교육청이 충격 속에 충격 속에서 어떻게 반응할지 고민하고 있다.
334048098,"국토교통부는 고속도로 통행하는 17개 시도 광역·시외버스 1400대를 대상으로 '비상자동제동장치' 장착을 지원하며, 총 지원액 총 7300대 지원을 목표로 한다고 밝혔다."
334062401,13일 국세청은 직제 시행규칙 일부개정령안을 입법예고해 4월 초 인천청의 개청 준비가 순풍을 타고 있으며 공식 명칭은 인천지방국세청으로 확정되었다.
334062414,"김학도 중소벤처기업부 차관이 13일 바이오산업 관련 기업들의 애로사항을 듣고자 바이오액츠를 방문했는데, 바이오업닷컴 관계자는 바이오업종 벤처투자가 가장 활발한 업종으로 인천시와 산학이 협력할 수 있는 방법을 찾겠다고 약속했다."
334062796,현대그린푸드가 기존 스마트푸드 건립 계획에 더해 새롭게 계획한 제조 시설은 스마트 푸드 센터이다. 
334064467,울산시교육청은 울주 모 중학교 교장이 교내에서 교직원에게 갑질 및 편의제공을 요구하여 예산편적을 비롯한 교장의 비위를 적발하고 경찰 고발했다. 
334065185,"친환경적이고 경제성이 높은 수소차를 구매할 경우 전국 광역단체 중 두 번째로 많은 1300만 원의 보조금을 지원하지만, 수소차를 구입하기 위해서는 수소차 구매 지원과 관련 인프라 확충이 시급하다. "
334065187,경제기획원(KDI)은 '실업률은 4.5%'라는 수치를 발표하였지만 고용한파가 워낙 심각한 수준이어서 과연 고용정책이 나아지게 될지 의문이다.
334065267,옥천군은 13일 정부의 생활 SOC 확대방침에 따라 총 2097억 원 규모의 생활SOC 사업 50건을 발굴했으며 이를 통해 군은 주민 생활과 밀접한 기반시설확충에 만전을 기하고 있다. 
334065308,대전시는 올 상반기 '민·관 협의체' 논의를 거쳐 '민·관 협의체' 논의를 통해 대전 갑천지구 친수구역 조성사업의 윤곽을 잡아가고 있다.
334072384,경기도의회 안전행정위원회는 ‘경기도 재난안전본부 조직개편 연구’에 대한 정책연구용역 중간보고회를 개최해 경기도 소방조직의 변화 방향에 대한 논의가 이루어졌다.
334072485,"양주시 교통약자이동지원센터는 장애인복택시 이용객의 편의를 위해 매년 다양한 문화활동 지원, 교통약자 문화활동 등을 제공하고 있다."
334073449,경남 밀양시가 2014년부터 운영한 CCTV 관제센터를 통해 2014년부터 현재까지 범죄 예방과 범인 검거에 큰 역할을 하고 있다.
334074533,"경주시는 국가를 위해 희생한 국가유공자와 유가족들의 복지 증진과 예우를 위해 더 나은 주거공간을 제공하기 위해 2억 7천 200만 원의 운영비 및 관리비를 지원하고, 다양한 보훈지원 사업을 추진하기로 했다. "
334074649,13일 (재)문경시장학회는 정기이사회에서 올해부터 3명 이상의 다자녀에게 생활장학금을 지급하는 내용으로 다자녀에 대한 생활장학 정책을 시행하기로 결정했다.
334074810,"대구지역 기초자치단체가 운영하는 도심 속 농장이 다양한 이용 및 휴식 공간을 만들어 가족 간 친목을 도모하고, 심신을 달래는 커뮤니티 공간으로 자리매김하고 있다."
334081277,김희겸 경기도 행정1부지사는 13일 열린 언론브리핑에서 경제 활성화라는 목표를 세우고 경기 활성화 5대 분야로 구성된 '공정경제 추진단'을 구성하여 '경제 활성화'에 전념한다고 밝혔다.
334081485,"수원시는 주민 추천인단의 직접 투표로 동장을 임명하는 '동장 주민추천제' 시행을 위해 지난달 시범동 모집에 들어갔으나 신청률이 저조해 도입 취지가 무색해졌고, 시는 오는 14일 실무자 회의를 개최할 예정이다."
334081517,"인천시가 산업단지에 대한 관리계획(변경)과 환경개선사업, 중소기업 육성, 산업단지 관리기관 지도·점검 등 4가지 사항을 중점적으로 논의하며 경쟁력 강화에 나섰다."
334083539,부산지검은 윤창호 씨 사건 이후 상습 음주운전자에 대해 구속하는 등 강력 대응에 나서 재판 불출석 음주운전 사범의 신병을 신속하게 확보할 예정이다.
334083579,부산시는  BIFC에서  ‘부산금융중심지 10주년 세미나’를 열어 정부와 국내 대부분의 금융기관 대표가 대거 참석하는 행사가 처음으로 부산에서 개최된다고 밝혔다.
334083608,5·18 민주화운동 폄훼 발언을 한 자유한국당 일부 의원이 13일 국회 찾아 망언 의원들을 당 윤리위원회에 제소했으나 물타기로 그쳐 여론의 망신을 샀다.
334083897,북미가 이달 말 '스티븐 비건-김혁철 라인'의 실무협상을 통해 '12개 이상'의 의제에 대해 의제별 실무협상을 가질 예정이다.
334083905,"대통령 직속 4차산업혁명위원회와 국토교통부는 13일 해운대 벡스코에서 스마트시티 융합 얼라이언스 창립총회, 융합 얼라이언스 발족식과 함께 ‘국가 시범도시 시행계획’을 발표했는데, 스마트시티는 스마트시티의 핵심 국정과제 중 하나로 오는 하반기 조성공사에 착수해 2021년 말부터 주민 입주가 이뤄질 예정이다."
334085917,"오는 6월 21일 개막하는 대구국제 뮤지컬 페스티벌은 해외초청작, 창작지원작, 특별공연부문 등 20작품 내외가 참가하게 되며, 해외초청작 및 창작지원작, 특별공연 등 20작품 내외가 참가하게 된다."
334086076,김성조 경북문화관광공사 사장 후보자에 대한 경북도의회 인사검증이 12일 실시됐으며 김 후보자의 한국체육대학 총장 재직 시절 미투사건에 대한 책임의 당사자인 A 교수를 제대로 감독하지 못했다는 지적이 제기되었다.
334089419,"문화체육관광부가 주최하고 한국문화예술교육진흥원이 주관하는 '2019 꿈의 오케스트라' 운영기관 공모에서 광산구 소촌아트팩토리가 최종 선정되어 올해 총 1억3천500만원, 향후 6년동안 국비를 지원받게 된다."
334136285,"올해도 어김없이 발렌타인데이는 돌아갔지만, 혼자 열풍은 여전히 이어지고 있다."
334136405,"정부가 수도권 규제 완화의 일환으로 용인에 120조 원 규모의 반도체 클러스터 부지를 검토하고 있는 가운데, SK하이닉스와 반도체 부품 업체 등이 입주하는 '반도체 특화 클러스터' 부지로 용인이 유력 검토되고 있다고 전해졌다."
334136415,13일 방송된 SBS '백종원의 골목식당'에서는 회기동 고깃집 부부가 악플에 대한 고충을 토로하며 골목을 따뜻하게 만드는 시청 포인트를 꼽았다.
334138754,동명대 SW중심대학사업단은 2월 8일부터 9일까지 대학본부경영관 지하115호 실습실에서 소속 교원 20여명과 김해시교육청 소속 교원 30여명을 대상으로 소속 교원 및 과학기술정보통신부 보조금(SW)을 지원받는 'R프로그래밍 언어 활용'을 주제로 실무 교육을 진행하였다.
334138909,"부산대 학생들이 '오션'으로 불리는 새로운 가치를 창출하는 '혁신성장 청년인재'를 키우기 위해, 팬스타그룹은 '선상 해커톤 경진대회'를 개최한다고 14일 발표했다."
334155508,KBS 2TV '해피투게더4'에서 짝사랑 주인공으로 알려진 양세찬이 출연해 속마음을 털어놓는다.
334157367,"손흥민이 도르트문트(독일)를 상대로 4경기 연속골을 넣으며 팀의 에이스의 입지를 다졌고, 레알 마드리드(스페인)와 아약스(네덜란드)의 릴레이전에서도 골을 넣어 '꿀벌 유니폼'의 비운 명맥을 잇게 했다."
334157455,14일 채널 CGV에서 방영 된 영화 '라라랜드'로 유명한 배우 레이첼 맥아덤즈가 주인공노트북의 주연으로 등장해 노아(라이언 고슬링)와 앨리(레이챌 맥아담스)의 사랑이야기를 보여준다.
334198162,오버워치 리그 2019 시즌 개막을 기념하여 쾌적한 응원 및 안전상 이유로 입장 수의 제한이 있을 수 있는 입장권 구매 이벤트를 실시한다.
334198211,"14일 공정거래위원회는 대규모유통분야의 거래관행과 납품업체등의 실태를 파악하기 위해 '2018년 공정거래 서간 실태조사'를 실시했고, 조사 결과에 따르면 응답업체 94.2%가 불공정행위가 개선되었다고 답했다."
334200473,"천안시 서북구에서는 지난 5년간(2014-2018년) 총 1360건의 화재가 발생해 39명의 인명피해(사망 9명, 부상 30명), 120억 원의 재산피해가 발생한 것으로 조사됐는데,  이는 주거시설(주택, 아파트 등)이 차지하고, 시간대별로는 오후 1시부터 3시까지 186건(13.2%)으로 가장 높았고 요일별은 월(211건), 금(208건) 순으로 나타났다."
334200481,보령시는 사계절 관광지로 발돋움하기 위해 역점으로 추진해 온 스포츠마케팅이 잇따라 성공을 거둠에 따라 매년 열렸던 스포츠대회와 전국 단위 스포츠 대회 유치로 지역경제 활성화가 기대되고 있다.
334200892,충주시는 장애인의 권리와 배움에 대한 지원을 위해 한국장애인부모회 충주시지부가 추진하는 장애인가족 역량강화 사업을 평일까지 확대 운영한다.
334201153,한국조리사협회중앙회 충북지회장인 정락신 강사를 초청하여 향토음식연구회 집들이음 이론 및 실습등을 한국조리사협회중앙회 충북도지회장인 진경애 강사를 통해 집들이 손님들앞에서 활용할 수 있는 내용으로 11일부터 3월 4일까지 6회 동안 향토음식 실습실에서 진행한다.
334201158,영동군이 지난 1월 21일부터 2월 14일까지 지역 경로당 187개소를 대상으로 간접흡연예방교육을 실시하여 큰 호응을 얻으며 교육을 마쳤고 비흡연자의 간접흡연 폐해를 줄이기 위해 다양한 금연 홍보활동을 펼칠 예정이다. 
334201201,"충북도교육청은 14일 지난해 교육청과 한국장애인고용공단에서 추천 받은 장애인 근로자를 교육현장에 배치하는 사업인 행복나눔사업과 특수학교, 특수학급 졸업예정 학생을 취업시키는 학교 내 일자리 사업 등이 교육청과 산하기관, 학교의 장애인 의무고용률 3.61%를 달성했다고 밝혔다."
334220572,"CJ제일제당은 14일 실적발표를 통해 연결기준으로 매출이 전년 대비 13.3% 성장한 18조 6701억 원을 기록했다고 밝히며, 생물자원을 아우르는 바이오 사업, 특히 사료용 아미노산과 식품 조미소재의 판매확대가 어우러져 매출이 크게 늘며 외형 성장에 힘을 보탰다."
334221492,대구·경북권 합동연설회가 2차 북미 정상회담(2.27~28)과 일정이 겹치면서 2차 정상회담이 예정된 오는 18일 열리는 2차 남북정상회담에 대한 대구·경북(TK) 의원들의 컨벤션 효과가 크지 않아 책임당원과 일반당원들의 2차 남북정상회담에 대한 TK 표심이 결정되지 않은 상태에서 1억원의 기탁금을 내는 전당대회가 컨벤션 효과를 일으키기 어려울 것으로 전망된다.
334221523,14일 오키나와에서 열린 첫 연습경기에서 삼성 라이온즈가 한화 이글스와의 경기에서 8-7로 승리해 2019 첫 연습경기를 승리로 장식했다.
334223408,"문재인 대통령은 14일 청와대에서 열린 자영업 소상공인과의 대화에서 최저임금 인상과 관련하여 자영업자와 소상공인들의 의견도 충분히 대변되도록 하겠다고 약속하면서, 우회적으로 최저임금 인상이 어려움을 가중시켰음을 언급하였다."
334223707,"국토교통부는 14일 국가연구개발을 통해 철도레일 내부의 균열과 손상의 크기, 위치, 방향을 실시간으로 확인하는 장비인 '초음파 레일탐상장비'의 국산화에 성공해 상용화에 착수했으며 향후 다양한 연구개발을 통해 첨단 검측장비를 개발할 것이라고 말했다."
334223911,옥천군은 농업인들의 편의를 위해 각 읍면사무소에 통합접수센터를 설치하고 개별 접수센터를 설치하고 신청서를 통합 받아 각 읍면사무소에 설치하며 각 읍면사무소에 통합접수센터 설치하고 개별 신청하여 직불금 신청과 농업경영체 등록을 함께 받을 예정이다.
334224161,충남도는 3·1운동 100주년을 맞아 14일 아산 온양제일호텔에서 양승조 지사를 비롯해 각계각층 도민 등 70여명이 참석한 가운데 '3·1운동 100주년 기념사업 추진 범도민 간담회'를 열고 아산 온양제일호텔에서 '3·1운동 100주년 기념사업 추진 범도민 간담회'를 열고 '3·1운동 100주년 기념 문화 행사' 등을 논의했다.
334238115,14일 주택산업연구원에 따르면 경기도 분양경기실사지수 전망치는 전월보다 4.0포인트 하락한 63.4로 나타났다.
334238201,"국회 산업통상자원중소벤처기업위원회 홍일표 의원은 강제적 실종 근절을 위한 특별법, 국제기구를 통한 북한 송환을 촉구하기 위해 이번 간담회를 마련했다."
334238860,전남도가 의병들의 구국충혼을 기리고 의병역사를 정립해 정의로운 역사를 일궈온 도민들의 자긍심을 높이기 위해 올해 1억원을 들여 '호남의병 역사공원'을 조성키로 했다.
334238995,본격적인 봄 결혼 시즌을 앞두고 혼수 혼수 가전 프리미엄급 행사 상품에 대해 모바일 상품권을 증정하는 등 가심비를 중요 소비기준으로 여기는 예비 신혼부부들의 변화가 나타나고 있다.
334239064,전날 500m에서 첫 금을 안겼던 광주시 선수단의 김세정은 동계체전 2관왕을 차지하면서 대회 2관왕에 올랐다.
334239905, 앤드루 솔로몬이 펴낸 신작 '자신을 넓히는 연습'은 여행을 다녀본 사람이라면 다른 사람들과 관계 맺는 법을 가르쳐 주었던 경험을 새롭게 공부한 여행이다.
334240031,"부산 기장군 정관지역에서 1000억 원대 투자 피해를 야기한 조은D&C 조도현 대표에게 최고 법정 최고형 형벌을 내렸으며, 이를 밝히기 위한 피해자 집회가 열렸다."
334241452,지난해 대전 한화공장에서 폭발사고가 연이어 발생해 한화 대전공장 관계자가 기자들에게 사고 경위를 설명하며 사고 원인의 재발 방지 등을 약속했다.
334254331,부산 금정경찰서는 한화그룹 장남과 친분이 있다고 광고하여 하청업체 대표이사에게 로비자금 명목의 돈을 가로챈 혐의로 박모(35) 씨를 구속했다.
334254383,승부조작에 개입하려 한 혐의로 1심에서 징역 6월을 선고받은 전직 축구 선수 장학영(37) 씨가 항소심에서 징역 6월을 선고받았다.
334254525,"14일 부산 해운대 그랜드호텔에서 재부 대구, 경북 출신 인사들의 구심점 역할을 할 '재부 대구·경북 시·도민회' 정기총회 및 회장 이·취임식이 열렸으며, 신임 회장은 이번 정기총회를 계기로 대구 경북의 발전에 도움될 수 있도록 최선을 다하겠다고 밝혔다."
334254548,김해시는 최저임금 인상 등으로 어려움에 처한 소상공인들을 위해 '소상공인 육성자금'과 '소상공인 육성자금' 지원 등을 통해 지원에 나선다.
334254721,원자력안전위원회는 씰리침대가 홈페이지에 안전기준을 초과한  모나자이트가 함유된 침대 6종의 모델 중 안전 기준을 초과한 6종의 자진 리콜에 들어갔다.
334254743,항운노조가 2005년 노조 비리와 공금 횡령으로 수십 명이 처벌받으면서 노조 사무실과 관련자 자택에 대한 대대적인 압수수색을 시작하여 항운노조가 2005년 취업 비리와 공금 횡령으로 30여명이 대거 구속됐었다.
334254749,부산항 신항 주 간선도로의 개통과 신항 2부두 동측게이트 반출차선 개설 등으로 북컨테이너부두 인근 도로 일대가 차량 체증현상이 완화되고 신항 남컨테이너부두에서 웅동배후단지를 거쳐 제2 배후도로까지 이어지는 도로 병목현상으로 북컨테이너부두 진입 시 차증이 감소했다. 
334254758,"문재인 대통령은 14일 청와대에서 자영업자·소상공인과의 대화를 통해 상가임대료, 가맹점 수수료 등 자영업자가 겪고 있는 어려움을 언급하면서 ""최저임금 인상도 결국 인상속도에 대해 여러 생각이 있을 수 있지만 오래 가지는 않겠다""고 말했다."
334256008,"대구시의회 교육위원회는 14일 대구시교육청과 교육지원청에 대한 업무보고에 이어 첫 임시회를 시작하였으며, 시 교육위원회 의원들은 최근 논란이 되고 있는 국제인증 교육과정 도입 준비 상황 등에 대해 집중적으로 질의했다. "
334256054,"의정부경찰서는 지난달 26일 C씨의 차량을 몰래 몰고 다니며 고의적으로 타인의 차량을 운전하고, 차 주인이 차 문을 잠가놓자 피해자의 신고로 차주를 안심시키고 긴급출동 서비스를 이용해 문을 열 수 있도록 한 후 차량을 불법으로 사용해 C씨의 자동차를 상습적으로 이용한 혐의로 소년부 송치했다."
334256133,대구지역 인권운동연대는 14일 오전 10시께 대구 달성군 화원읍 대구교도소 앞에서 대구교도소가 HIV 감염 수용자의 감염 사실을 무차별적으로 유포하는 등 지속적인 인권침해와 차별 행위를 벌였다는 주장을 하며 대구교도소의 HIV 감염 수용자 격리 해제 등을 요구했다.
