id,summary
661712100,"진천군은 이 사업이 국고 예산 확보에 있어 총력을 기울일 것이라고 전하였으며, 특히 스포츠테마타운은 국내 최대의 스포츠 문화산업 클러스터를 조성하는 사업으로 이 사업이 국가사업으로 채택될 수 있도록 정부예산 확보에 총력을 기울이기로 했다."
661712590,"계룡시 보건소는 지난해 12월부터 2월 말까지 관내 노인들을 대상으로 낙상사고를 예방하기 위해 '낙상사고 예방교실'을 운영하였으며, 좋은 평가를 받은 것으로 알려졌다."
661748068,"대한상공회의소는 15일 총 128명의 기업인들을 대상으로 '2019년 기업인과의 대화'를 개최하며, 전국의 모든 상공회의소 회장단 중 서울 경남 지역만을 대상으로 오는  '2019 기업인과의 대화'는 전국의 모든 상공회의소 회장단 중 박 회장과 석수정 이랜드그룹 수석부회장, 이해선GFN 부회장 등이 참석할 예정이다."
661748808,"금산군은 경제적 어려움을 가진들에게 숲에서의 활동을 통해 건강증진과 초록이 주는 즐거움을 누릴 수 있도록 산림복지서비스이용권 확대에 나섰고, 특히 기존 오감만족 숲·목공체험장과 같이 산림복지서비스이용권(바우처카드카드)은 발급대상은 기초생활수급자, 장애(아동)수당, 장애인 연금 수급자, 차상위계층자, 차상위계층자 까지  산림청에서 지원하는 자연휴양림 등에서 결제가 가능하다."
661748924,경남 진주 한국승강기안전공단의 ‘찾아가는 어린이 안전체험 교실’이 어린이 승강기 안전체험 프로그램 중 3년 연속 1위를 차지했다고 14일 밝히고 지난해 53회(96일)에 장애인 467명과 함께 총 10만212명의 어린이와 3년 동안 승강기 안전체험교육을 실시하였다고 밝혔다.
661749056,"단양군이 여행 트랜드인 욜로(YOLO, You Only Live Once)라이프  행선지로 관광 트랜드인 욜러(YOLO, You Only)를 권장하고 있는 가운데, 여행 트랜드인 욜로(YOLO, YOL롬로우) 라이프 행선지로 주목받고 있다."
661749058,3월 27일까지 당진 아미미술관은 송산산 자락 개발에 따라 대덕구와 동구 지역민을 위해 여러 프로그램과 아름다운 연주로 추월을 합니다.
661782852,킨텍스는 최근 동신대학교 풀뿌리육성사업단과 식품산업분야 중소ᆞ중견기업의 효과적인 판로개척 및 홍보마케팅 지원을 위한 업무협약을 체결하여 효과적인 마케팅이 진행될 예정이다.
661783714,2016년 4월 '동물들의 안락'을 둘러싼 논란으로 '케어 박소연' 간부급 직원이 기자회견에 등장하며 김효진의 심경 글이 화제가 되었다.
661793034,"대전지역 일부 자치구들이 새해부터 각종 비위 의혹에 휩싸이며 곤욕을 치르고 있는 가운데, 직원들이 관련 의혹을 제기하고 기관장이 대국민 사과문을 발표하는 등 곤욕을 치르고 있다."
661793048,"소방안전관리자(보조자 포함)가 소방 실무교육(2년 1회)을 받지 않을 경우 업무정지 행정처분만 있었지만, 올해부터 실무교육을 받지 않는 소방안전관리자에게 50만 원의 과태료가 부과돼 법에 대한 책임의 실효성을 높이고 있다."
661793060,"14일 한국소비자원이 14일 대우전자, 대유위니아, 블롬베르크, 삼성전자, LG전자 등 5개 제품의 건조도, 에너지소비량 및 동작 시 소음 등에서 소비자 편이라고 밝혔으며 감전보호, 구조 등의 안전성에서는 전 제품 이상이 없었다고 밝혔다."
661822156,"1년간 경기도 인구가 20만 명 이상 증가, 1천307만 7천여 명으로 집계돼 1천 330만 7천여 명으로 집계되면서 행정수도로서 경기도민이 사용할 수 있는 인구를 넘어섰다."
661822160,"경기도는 드론 활용도를 높이기 위해 ‘경기도 무인비행장치 운영·관리 규정’을 공포했으며, 드론스페이스 구축을 통해 드론이 영상정보를 공유해 행정에 활용될 수 있도록 할 예정이다."
661822336,"하나캐피탈은 1월 한 달간 쉐보레의 '럭키골드 페스티벌'을 진행해 파격적인 차량 인하, 금융서비스, 자동차 제조사와 금융사 간의 콜라보 프로모션인 '럭키골드 페스티벌'을 진행하며 고객에게는 더 뉴 스파크(LS, 72개월 할부 기준) 월 10만 원대, 말리부(E-Turbo 블랙 Premier 프라임) 월 20만원에 이용할 수 있다."
661822362,"최종구 금융위원장은 예금보험공사의 잔여지분을 조속히 매각하겠다는 뜻을 밝혔으며 조속한 시일 내에 예금보험공사의 잔여지분(18.0%)을 매각해, 우리금융의 완전하고 완전하게 민영화를 추진하겠다고 말했다."
661822498,"남양주시는 공무국외연수를 장려하기 위해 해외연수를 할 경우 4인 이내의 소그룹으로 소그룹 자유연수를 설계해야 하며 소그룹 3가지SCR를 원칙으로 하는 연수목적과 콘셉트가 있어야 하며, 최대 4인 이내의 소그룹으로 직원들도 인문학적 주제로의 연수계획을 수립, 업무연장이라는 부담감을 완화하며 많은 것을 담아 올수 있다는 점을 확인할수 있는 3기 신도시 발표로 우리시의 발전 속도가 가속화될 것으로 보고 공무국외연수를 대안으로 계획하고 있다."
661822548,"농림축산식품부는 14일에 설 성수품 수급 안정 대책을 발표하고 물량 공급을 11월부터 1월까지 확대하여 공급할 것이며, 이를 위해 11월까지 평시의 1.4배 수준으로 물량을 풀 것이라고 밝혔다. "
661822566,"울산의 60대 여성 A씨는 2015년 집 근처 한 헤나방에서 염색을 하다가 얼굴, 목 등이 심하게 까맣게 변해버렸고 2016년 11건, 2017년 31건 등 매년 급증하고 있으며 전문가들은 이런 문제를 해결하기 위해선 관계 당국의 관리 및 감독 강화와 관리 및 감독 강화와 감독 강화와 안전관리 방안 마련 등의 조치가 필요하다고 지적했다."
661823272,동두천시가 2017년부터 법무부와 연계 추진한    ‘찾아가는 법률 법률 법률주치의’ 사업 전개로 2019년에는 3년 연속 선정되었으며 법률서비스 접근이 어려운 취약계층에게  맞춤형 법률 서비스 제공을 위해 시행하는 맞춤형 법률 홈닥터 사업이  취약계층에게 큰 호응을 얻고있다.
661825160,대전권에 7곳의 점포를 확충하게 되면 전북은행은 점포가 부족해질 경우 점포망 확충에 나설 가능성이 점쳐지고 있다.
661825164,매년 급증하고 있는 보이스피싱 피해와 피해를 막기 위해 홍보활동을 강화해 피해를 최소화하고 방지책을 마련할 것 등이 요구된다.
661825362,"지난해 한국예탁결제원이 진행한 증권형 크라우드 펀딩에 성공한 (주)한국석유판매단지 문외숙 대표는 크라우드 펀딩 과정이 투명해지고 소액주주의 참견으로 경영이 나빠지지 않을 것이라고 자신하며, 크라우드펀딩의 효과를 설명했다."
661825412,국토교통부는 스위스와 일본 등 산악지역에서 쓰는 친환경 전기열차를 도입하고자 관련 연구를 진행중이며 새로운 교통수단이 국내 도입을 위한 연구용역을 진행하였다.
661825414,세종시교육청은 고교 배정 과정에서 후순위 학교에 배정된 학생들로 피해를 입은 학생 전원을 구제하기로 했으나 일부 학부모들의 반발이 이어지고 있다.
661825460,"14일 충북소방본부에 따르면 지난해 충북도내에서 발생한 화재건수는 총 1413건으로 전년 대비 모두 감소하였으며, 인명피해는 총 112명(사망 19명, 부상 93명)으로 전년(148원)) 대비 104억 원(24.3%) 줄어들었고, 재산피해는 210억 원으로 재산피해는 17억 원으로 재산 감소하였다."
661825494,"갤러리카페 갤러리에서 다음 달 15일까지 <자연과 인간을 탐구하는 작가-김관수, 송동영, 차경진, 안스갤러리 안스갤러리에서>조각과 그림을 한 곳에서 만날 수 있는 <바라보다> 展이 열린다. "
661825502,"당진시가 버그내순례길 활성화를 위해 솔뫼성당을 시작으로 합덕성당, 합덕성당, 신리성지 등 총 10개소를 경유하는 스탬프투어를 진행하였다. "
661825538,정부의 부동산 규제로 부동산 경기가 급격히 침체되면서 부산의 실내 인테리어와 관련 업체에도 연쇄적인 영향을 끼치고 있다.
661825890, 손해보험사들의 평균 3.2% 자동차보험료가 3∼4월 인상될 것으로 예상되며 인상 방침은 평균 3.4% 인상이다.
661826122,경남도는 14일 오전 도정회의실에서 도정 3대혁신분야 현안과 현안을 해결하기 위해 '혁신 전략회의'를 개최했으며 논의 주제 중에서 업무방식 개선이 필요한 과제를 선정해 토론했다.
661848032,2019 KBO리그 정규시즌 1위 팀인 삼성 라이온즈는 외국인 투수 교체를 통해 새로운 외국인 투수 원투펀치를 팀에 수혈할 예정이다.
661864200,가톨릭관동대학교 국제성모병원은 3D프린팅 기술로 환자의 맞춤형 의료기기를 실제 임상에 적용하는 데 성공했으며 티타늄을 활용하면 추후 인공 뼈로서의 기능을 수행할 수 있다고 밝혔다.
661864224,"인천시는 재정 분권 계획에 따라 1차 추경 예산 편성시기를 3월로 바꾸고 약 1천572억원 규모의 조기 추경을 편성할 계획이며, 이를 위해 2019년 시 예산은 당초 2019년 예산약 10조1천105억원 보다 약 1천572억원이 증액된 총 10조2천677억이 될 전망이다."
661864268,"지역 내 노인성 질환 어르신을 위해 만들어진 군포시립노인요양센터의 김동선 원장은 ""입소를 어르신들에게 건강하고 품격 있는 노후를 위한 명품 노인요양센터로 만들고자 노력하고 있으며, 이를 위해 최선을 다하고 있다""라고 말했다."
661864278,"남북간 화해 무드 여파로 군사분계선(MDL) 이남에서 모든 군사훈련이 취소되는 등 훈련장 소음으로 인한 주민들이 피해를 호소하자 국방부가 피해 감소를 위해 시, 군, 위원회와 논의할 예정이다."
661864286,"15일 오전 10시 자유한국당 입당 의사를 밝힌 황교안 전 국무총리는 자신의 페이스북을 통해 ""새로 시작하는 한국당의 새로운 혁신을 하겠다""라며 대한민국의 미래와 국민 통합을 위해 새로운 입당 각오를 밝혔다."
661864330,"공직선거법 위반 등 혐의로 재판을 받고 있는 이재명 경기도지사가 14일 열린 2차 공판에서 '대장동 개발업적 과장' 사건과 관련해 증거물로 제출한 '김포시 유세현장 동영상'이 주요 쟁점으로 이어졌고, 이에 이재명 지사는 ""김포 시민 입장에서 이 지사는 유상수익을 만들었다고 설명하려 했던 것""이라며 ""김포 시민 입장에서 누구보다 이 문제에 대해 강조되는 부분""이라고 반박했다."
661868712,"부산고법 행정1부는 14일 재개발 사업에 반대하는 비상대책위원회가 남구를 상대로 제기한 관리처분계획 인가 취소의 집행정지 신청의 인용 결정을 취소했다고 밝혔으며, 대연비치 아파트 재건축 사업은 한 달 만에 한 달여 만에 집행 정지 되었다. "
661870234,"대구시는 1월 15일부터 만 6세 미만 모든 아동에게 아동수당을 제공하기 시작했는데, 올해부터는 신청대상자가 1월 15일 이후에 신청을 해야하며 소득기준은 미상금에 해당하고 아동수당 신청시 60일 이내에 신청하면 4월 25일에 1월 ~ 3월분 아동수당까지 소급해 받을 수 있다."
661870616,대구명덕초등학교는 세이브더칠드런에서 저개발국가의 저개발 국가의 신생아들이 고귀한 생명을 살리기 위해 국제아동구호에서 고귀한 생명을 살리기 위한 2018 신생아 살리기 모자 뜨기행사를 14일부터 17일까지 6학년 35명의 학생들도 함께 참여하는 '2018 신생아살리기 모자 뜨기' 행사를 열었다.
661870662,"대구팔달초등학교는 지난해 12월 10일부터 21일까지 꿈·끼 주간을 운영하며, 1~6학년 모두와 1만여 명의 학생이 참여한 가운데 다양한 체험의 시간을 가지며 미래사회에 맞는 인재로 성장하도록 다양한 진로체험을 계속 진행할 예정이다."
661870668,"대구 북구청이 스마트무인방범택배함을 지난해 3월 경찰의 협조 공문을 받아 설치했고, 올해 스마트무인방범택배함을 추가 설치했는데 주민 주민참여의 결과로 주민들의 추진 의사로 인해 높은 이용률로 이어졌다."
661871074,대구상공회의소는 작년 경영여건에 비해 전년보다 더 큰 성금을 모금하였으며 어려운 경영여건임에도 전년대비 모금액이 늘어 더 큰 의미가 있으며 올해도 어려운 경영여건 속에서도 모금액 7억1천620만 원을 목표로 나눔온도를 높이겠다고 밝혔다.
661871078,고령군은 지난 10일 대만인 여행사 화은국제여행사 임직원 및 통역사들을 대상으로 경북도에 데려와 다양한 고객층을 상대로 경북소재 관광상품을 권유하고 경북대가 추진하는 '경북'소재의 관광코스에 대한 답사를 실시했다.
661871084,박스케이터링 전문 브랜드 프리미엄 도시락 전문 브랜드 ‘박스엔드’가 대구지역에서 처음으로 조리된 음식이나 특정 장소에 제공하는 서비스를 의미하는 ‘박스케터링 서비스’를 시작했다.
661918394,"15일 국세청은 신용카드 사용금액, 의료비 등 연말정산을 위한 각종 증빙 내역을 확인할 수 있는 연말정산이 개시된다고 밝히며, 이를 위한 연말정산이 곧 시작된다."
661967072,"15일 방송된 KBS2패션 디자이너 간호섭의 '시대를 관통하는 창의력 키우는 비법' 강연에 따르면 간호섭은 ""3수 끝에 게즈를 포기하고 의상에 대한 도전을 했다""고 말했다."
661967074,"2019년 1월 15일 롯데엔터테인먼트가 자폐 소녀 '지우' 역의 정우성과 '마음을 여는 순간, 진실이 담겼다'는 카피로 구성된 '증인'의 메인 포스터와 예고편을 공개했다. "
661975488,"경남도는 올해부터 도 사업 혁신계획을 시행하여 지방도의 계약금액 조정으로 도비 부담을 줄이면서 선 보상, 부분개통 위주로 예산을 투입하고, 주민참여형 도로사업도 적극 추진할 예정이다."
661975528,"현대자동차(주)는 미국 디트로이트 코보 센터에서 14일 열린 '2019 북미 국제오토쇼'에서  ‘북미 올해의 차(NACTOY, the North American Car and Truck of the Year)’에 최종 선정되어 제네시스, 재규어와 더불어 한국차로는 세 번째로 북미 올해의 차 자리에 올랐다."
661975540,15일 수협 재단은 미래 어업인을 위한  어업인을 위한  어업인 대학생 대학생 대학생의 학업활동 지원에 나선다고 밝혔다. 
661975554,15일 CBS 라디오 '김현정의 뉴스쇼'에 출연한 신유용(24)씨가 영선고 유도부 시절 지도자에게 20여 건의 성폭행을 당했다고 밝혔으며 대한유도회는 19일에 열리는 이사회에서 A 전 코치에게 영구제명 및 삭단 징계를 내릴 예정이라고 전했다.
661975608,신유용(24)씨가 영선고 유도부 시절인 2011년부터 2015년까지 A씨가 유도 코치에게 20여 차례 성폭행을 당했다는 폭로에 대해 대한유도회는 오는 19일에 열리는 이사회에서 A 전 코치에게 영구제명 및 삭단 징계를 내리는 안건을 상정해 처리 예정이라고 전했다.
661980962,공주시는 웅진백제 왕도로써의 공간적 범위에 대한 구체적 이해의 토대를 마련하고자 공주대학교 박물관과 함께 백제 왕도로서의 공간적 범위에 대한 연구자포럼을 오는 18일 공주대 산학연구관 강당에서 개최한다.
661980988,"황선봉 예산군수는 연두방문에서 연 서북취재와 연계해 군민의 목소리를 듣고, 군정에 적극 반영할 계획인데, 이를 통해 현안사업 추진에 대한 주민 의견과 고충을 공유·해결이 가능한 주민들은 빠르게 처리하도록 하겠다고 밝혔다."
661981010,계룡시는 16일 두계천 '평화의 명상길' 조성사업과 연계해 자연재해 예방과 시민들의 도심 휴식처로 만들려는 두계천 '평화의 명상길' 조성사업과 연계해 자연재해 예방과 시민들의 자연재해 예방과 친환경 휴식처 제공을 위한 두계천 '평화의 명상길' '맨발로' 운영 등을 통해 자연재해 예방과 시민들의 도심 휴식처 제공을 하겠다고 밝혔다.
662009436,"MBC '나쁜형사'에서 우태석과 장형민이 살해되는 사건이 발생하면서 새로운 인물과의 사건들이 빠르게 전달되는 '나쁜형사' 23, 24회가 예고되었다."
662013034,공정거래위원회는 미국에서 최고안전차량으로 선정된 차를 국내에서 안전 보강재를 추가 장착하고 기준을 충족해 최고안전차량으로 선정된 차량으로 비교할 때 미국 판매 차량들은 '美 IIHS 최고안전차량'으로 광고했지만 한국토요타자동차는 미국에서 안전 보강재를 뺀 차량을 팔면서 공정거래위원회 제재를 받았다.
662013050,"창원시는 미세먼지 발생원 저감 사업을 실시한다고 밝혔으며, 먼저 노후 경유차 또는 도로용 건설기계인 덤프트럭, 콘크리트펌프트럭이 조기폐차 대상으로 최대 770만 원의 지원금을 지급한다."
662013072,황리성이 전라남도 순천 출신 개그맨으로 떠오르고있다. 
662045828,파울루 벤투 감독이 이끄는 한국 축구대표팀이 '벤투호'를 상대로 조별리그 2경기서 승리만을 꿈꾸고 있으나 골든팀으로 꽃길 조성의  '꽃길 조성'을 할 수 있는 골든이다.
662051402,해커스 공기업의 윤종혁 강사는 지난 1월 9일 2019 공기업 채용정보 박람회에 초빙돼 2015년부터 4년 연속 공공기관 채용박람회에 공식 참가하는 공공기관 신입생의 인사 정책부터 NCS 문제 유형과 풀이법 특강 무료 제공 등 취업 전략부터 교재로 강의를 진행한 노하우를 들려주는 메인 특강 '공공기관 채용정보 박람회'를 성공적으로 끝마쳤다.
662051432,"지난 2016년부터 2018년까지 부산시에서 최초로 지적(임야)도면을 정비 완료한 군이 한국국토정보공사 부산울산지역본부와 연속지적 및 용도지역·지구 품질개선사업을 위한 업무협약을 체결하기로 한 가운데, 정비완료된 지적(임야)도 이번 부산시에서 최초로 지적(임야)도면을 정비 완료한 사례로 시너지 효과와 민원서비스 향상, 각종 사업의 추진 탄력 받을 것으로 기대하고 있다."
662051542,서울중앙지법 박범석 영장전담 부장판사는 21일 박씨와 그의 동창 박용수 등 세 명이 2002년 클럽부터 마약류를 소지한 혐의로 입건된 것에 대해 도망의 염려가 있다며 구속 영장을 발부했다.
662084338,KBS '안녕하세요'에서 가정의 불행 중 가족의 고통을 즐기는 남편의 사연이 전파를 타면서 말을 통하지 안아도 터질  정도의 레슬링을 가르쳐 주는 것이 최대 허용되는 남편의 문제가 있다.
662084746,"국내에서 유일하게 판다를 만날 수 있는 판다월드가 15일 개관 1천일 기념으로, 하루 평균 7천명씩 판다들이 방문하고 있는 에버랜드가, 특별 사진전을 개최해 관련 내용을 소개하고 판다월드의 어엿한 어른 판다들의 모습을 공개했다."
662085096,인천 미추홀구 보건소는 11개의 고위험 임산부 의료비 지원 대상 질환을 11개로 확대했다고 밝혔다.
662093632,"LS그룹은 2019년 새해를 맞아 사회복지공동모금회에 불우이웃돕기 성금 20억 원을 기탁하였는데, ‘사랑의 온도탑’의 나눔 온도를 낮추는데 작은 도움이 되기를 바란다고 전했다. "
662093640,"필리핀은  대한민국 외교부 여행유의단계인 ‘여행자제’로 지정되어 있으며 대부분의 한국인들은 보라카이 등 여러 한국인 문제로 싸움을 벌이거나 원한을 가지고 있을 뿐, 국민들의 해외안전여행을 위한 정보를 상세히 공유하고 있다."
662093642,금융감독원 출신 인사가 민간 금융회사 임원으로 재취업한 직후 당국의 제재 수위를 낮추기는 어렵기 때문에 감독 시스템의 구조적 차이가 부당공동행위를 유발할 가능성이 있다면 금융개혁을 추진함에  현재 집중형 금융감독 시스템을 채택하고 있는 한국에서 금감원의 감독 조직의 제재가 예상된다.
662098858,"'새해 기자간담회'에서 시당위원장이 대전시장과 대전시의회 각각 정례 협의로라도 다채널 정책 발굴과 소통하며 협력하겠다고 밝혔으며, 다채널 소통을 통해 민생·자영업 문제 해결하겠다고 말했다."
662098878,"교육부와 문화체육관광부가 발표한 '2017년 국민 독서실태'에 따르면, 학생 집단들이 아침에 서점가는 모습을 그리 못한다고 토로했다. "
662099176,교육부가 지난 2015학년도부터 방학일정을 학교에 맡긴 데 따라 도내 초등학교 409곳 중 305곳중 303곳이 1월 졸업식을 하는 등 도내 초·중·고 3학년 학생들에게 1월 1월부터 졸업반이 된다는 성스러운 자리를 내주고 있다.
662099182,충북도의회에 따르면 단체장 업무추진비를 특별회비로 납부해도 선거법에 저촉되지 않아 단체장들이 적십자 특별회비를 도민들의 세금으로 이루어진다는 사실을 지적하였다.
662122706,인천시는 올해 처음으로 '드림체크카드' 운영을 통해 미취업 청년에게 구직활동비를 지원하여 구직활동을 위한 간접비 비용에 쓸 수 있다.
662122708,평화비경기연대는 15일 경기도의회 브리핑룸에서 '통일로 가는 평화비'를 통해 일본군 성 노예 문제에 대한 일본의 사죄와 공식적인 사과를 요구했다.
662122746,"경기도는 15일 경력단절 여성의 사회복귀 지원을 위해 재취업 지원과 여성 맞춤 커리어 코칭 등을 실시하고, 일-생활 균형에 대한 인식 제고를 위한 다양한 여성 일자리 사업을 추진하겠다고 밝혔다. "
662122924,복지부 아동복지정책을 반대하는 용인지역아동센터 관계자들이 집회를 열고 추경쟁취연대 결성했으며 이는 도의적 문제이며 시의적절치 않다는 의견을 밝혔다.
662122930,"15일, 개정된 산안법은 노·사를 비롯한 이해관계자와 다양한 전문가의 의견을 수렴하여 내년 1월 16일부터 도급인의 안전관리 범위를 확대하는 내용을 포함한 것으로, 앞으로 3년 이하의 징역에서 3년형 이하의 수준으로 강화한다고 밝혔다."
662122940,행안부는 올해 재해예방사업 1조 4천231억 원으로 지난해보다 1천98억 원 증가한 재해예방사업 예산을 1분기에 우선 집행하고 2월에는 398억 원이던 전체 예산을 1천983억 원까지 늘려 하반기 또한 조기 투입하기로 했다.
662127396,미술시장에 갓 진입한 신진 작가들에게 기회를 주기 위해 신진 작가들에게 기회를 주는 전시회가 갤러리 아트숲에서 다음 달 9일까지 열린다.
662127640,국세청이 안내한 연말정산 주요 절차 내용은 내국인과 외국인 동일하게 적용되지만 외국인 노동자 거주지가 아닐 경우에는 미리 거주자에게 의사소개를 한 후에 공제부과금을 납부하면 된다.
662127730,"이마트는 '롤 비닐 감축'과 '친환경 트레이 도입'을 비롯한 친환경 캠페인을 벌이고 이는 비닐쇼핑 없는 점포 10주년 기념과 환경부의 쓰레기 분류면, 리사이클링 캠페인에 적용될 예정이다."
662130318,"2015년 제1회 전국동시조합장선거가 내달 13일 대전에서 치러지고 선거일이 확정됨에 따라, 각 조합에서는 후보자들의 자제와 위법행위에 대해 엄중하게 선거관리를 하고 있다."
662130322,대전단위농협과 내 대전단위농협이 동시조합장선거가 치러지는 가운데 각각 마땅한 후보가 나오지 않아 일부 조합에서는 현재 자천타천 후보가 거론되고 있지만 아직 후보 등록기간까지 한달이 남아 있어 변수도 배제할 수 없다.
662130344,최교진 세종시 교육감은 고교평준화 문제로 인해 고교평준화 정책을 수정할 가능성이 높다고 판단하여 기자회견에서 발표했던대로 학급별 학생수 증가를 조절한다.
662130350,"15일 행정안전부가 내달부터 국민 안전방송 '안전한 TV'에 대형 포털과 협력해 실시간 재난 정보와 대처법을 실시간으로 제공할 것을 계획하는 등 '안전'이 사회적 화두로 떠오른 가운데, 이를 위한 쌍방향 소통채널로 행안부 이충현 안전소통담당관실 사무관이 15일 정부세종청사에서 활동을 한다."
662130624,당진시탁구협회(회장 손범승)가 호주와 러시아 탁구 주니어 시니어 선수들과의 스포츠 교류 진행을 위해 지난해 12월~10일 블라디미르와 러시아탁구협회와 충남탁구협회와 충남도체육호국체육관에서 합동훈련을 실시했다.
662146130,"성균관대학교 바이오및분자과학기술대학(생공학부 권대혁 교수), 바이오의과학대학 융합생명공학과 안일환 교수팀이 바이러스의 외막을 항바이러스제로 알려진 에칭리스성 이중막 항바이러스제로 항바이러스제 개발에 성공했다."
662146244,"명지병원은 바이오 기업이 공동의 플랫폼으로 연결되는 차세대 연구중심병원을 지향하는 국내 여러 병원들의 비전을 혁신 사례로 제시했으며, 이번 비전을 통해 해외의 임상시험 모델을 국내 의료 산업에 접목시킬 것으로 보인다. "
662146246,"김용하 인천대 교수가 15일 서울 엘타워에서 열린 ‘에너지 소비구조 혁신’ 2차 토론회에서 “국가 에너지 체계 개편을 통해 산단에 입주 중소기업에 FEMS를 확대 적용해야 한다""라고 말했다."
662151502,"부산지법 형사5부는 특정범죄 가중처벌 등에 관한 법률 위반(관세법 위반)으로 기소된 A(53) 씨에게 징역 5년과 벌금 1조3300억 원, 추징금 2조 원을 선고하며, 범죄 사실과 같이 '황제의 노역'을 할 수 있다고 밝혔다."
662151548,부산지역 공공기관의 올해 채용 예정 인원이 지난해 대비 55명 늘어난 1240명으로 정해졌지만 고용 한파에 따른 고용 한파 여파를 어느 정도 상쇄하기에는 어려울 것으로 보이며 지역 경기 침체가 고용 한파에 영향을 더해 주고 있다는 지적이 나오고 있다.
662151790,"부산지법 동부지원이 남편의 살인 청부살해 범행을 인정하고, 부부의 사이가 평소 불화가 심했던 A 씨에게 징역 15년을 선고하면서, A 씨는 범행 직후 부산의 B 씨에게 청부살해된 남편을 살해하라고 지시하며 그 죄질이 나쁘며 중형 선고의 이유가 있다."
662151798,미세먼지 감축을 위하여 탈원전 정책을 폐기하고 탈원전 제도를 보완해야 한다는 요구가 이어지는 가운데 더불어민주당은 미세먼지 공약 이행의 요구가 이어지고 있다고 밝혔다.
662151800,"15일 부산시 교육청은 2021년 개관 예정인 미래교육센터의 총사업비가 늘어나 올해 중앙투자심사위원회의 심의를 거쳐 230억 원을 책정했으나, 사업이 암초에 부딪쳤다."
662151846,공정거래위원회는 미국에서 최고안전차량으로 선정된 차를 국내에서 안전 보강재 없이 광고를 한 한국토요타자동차가 과징금 8억 1700만 원을 부과한다고 밝혔다. 
662171794,A 농업회사법인은 판매한 김치에서 배추김치와 구더기의 유해물질과 같은 이물질이 발견되어 공정 과정이 비위생적이라는 논란에 휩싸였으며 지자체는 이러한 부분을 확인해 개선조치를 취할 예정이다.
662172280,'비엔나 왈츠 오케스트라'가 의정부예술의전당에서 새해를맞이하고 활발한 활동을 예고하며 내한공연을 펼친다.
662172324,"최병대 수원시정연구원장은 국내 지방 도시의 경우 관공서가 자리하고 있는 탓에 이러한 차별을 받아왔다며, 시민들이 혜택을 받을 수 있게끔 예산 효율적인 분배와사용자를 위한  노력을 기울이겠다고 밝혔다."
662172344,"임곡3지구주택재개발정비사업조합 소속 조합원 400여 명이 15일 안양과천교육지원청 광장에서 비산동 임곡초(가칭) 신설을 요구하는 집회를 열어 비산동 임곡3지구주택재개발정비사업정비사업조합의 계획대로 초등학교 신설을 위한 교육청, 경기도교육청, 교육부 등으로부터 회피를 거듭하며 아이들의 안전한 교육환경 조성이 요구되고 있다."
662177404,8개 구군이 보관소를 관리하지만 인력 부족으로 인력 부족에 자전거 보관소들이 자전거를 이용하는 시민들에게 장기간 방치되고 있어 자전거 보관소 관리가 원활히 이뤄지지 않아 시민들이 자전거 보관소에 장기간 방치되고 있다.
662177716,봉산문화관은 겨울방학을 맞아 2019Hello! 예술-미술-치장 드로잉-미술-잔뜩한 존재감을 보여줌으로써 시각적 독립성과 자유로움을 강조하고자 동시대미술의 올바른 이해를 돕기위해 기획되었다고 밝혔다.
662177766,평생을 전업주부 삼남매의 손길을 통해 오롯이 작품 활동하는 권영규 여사가 2019년작 '봉화 닭실댁의 손길' 전을 봉화에서 개최한다.
662177944,"대구시는 지난 2017년 전국 최초로 골목상권 활성화 지원사업을 시작해왔던 소상공인 상권 활성화 사업 대상을 환경정비, 마케팅 사업 등을 지원하는 ‘민생안정과 일자리창출을 위한 소상공인 상권 활성화 지원사업 대상’을 모집한다고 밝혔다."
662177974,"대구시와 경북도 간 상생발전을 위해 추진되었던 신년음악회는 구미 문화예술회관에서 개최되며, 시와 협의회는 유기적 협력을 통해 상호 발전을 도모해 가자고 다짐했다."
662178600,대구시는 1년분 자동차세의 10%를 할인 혜택 받을 수 있는 연납신청을 16일부터 31일까지 받고 자동차등록지 관할 구·군청(세무과)을 방문하거나 위택스에서 인터넷으로 신청한 후 납부하면 연간 자동차세의 10%를 공제해 주는 제도를 처음으로 연납하면 연고지금액과 선납 금액이 모두 경감되는 혜택을 받을 수 있다.
662198804,14일 방영된 SBS 동상이몽 시즌2에서는 새롭게 합류한 라이머-안현모의 모습이 공개되었다.
662198816,"15일 국방부는 2018 국방백서를 발간하며 '북한의 적'이란 표현을 공식 삭제하고 '킬 Chain', '대량응징보복' 등의 용어도 사라졌다."
662198826,부산 남구는 LG메트로시티 입주자대표회의에 도로 차단기 설치를 강행해 공문에서 장기수선계획을 변경해야 한다는 내용을 고지했다.
662225408,영국이 EU 탈퇴결정 및 미래관계 선언에 있어 찬반 투표를 벌인 가운데 영국 하원의 탈퇴협정은 미래관계 선언보다 정당하며 부결되었다.
662275574,"항공물류 국제공인자격증 취득과정은 항공업계에서 항공화물 운송, 항공통제 제외사항 등 관련 업무에 필요한 법과 제도 관련 정보를 학습할 수 있으며, 2019년 항공물류 국제공인자격증을 대비할 수 있는 사업주 훈련과정 국비전액지원 무료 과정 온라인 수강생을 상시 모집한다고 밝혔다."
